"URL","Reference_id","Method","Evaluation","EC value","Enzyme","Reaction","K","Temp","Ionic strength","pH","enthalpy","enthalpy","enthalpy","m(KCl,mol.kg-3)","c(KCl,mol dm-3)","m(KCl,mol.kg-1)","c(Na+,mol dm-3)","c(NaCl,mol dm-3)","c(MnCl2,mol dm-3)","c(MgCl2)","c(MnSO4,mol dm-3)","c c(Mg2+,mol dm-3)","c(MgSO4,mol dm-3)","m(MgCl2,mol.kg-1)","c(CaCl2,mol dm-3)","c(ZnCl2,mol dm-3)","c(Mg)tot(mol dm-3)","c(MgCl2,mol dm-3)","c(Mg2+,mol dm-3)","c(MnSO4)","pMn","pMg","c(total substrate,mol dm-3)","c(nucleotide)tot(mol dm-3)","x(cosolvent)","cosolvent","salt","c(salt,mol dm-3)","c(Tris,mol dm-3)",,"c(spermidine,mol dm-3)","c(phosphate,mol dm-3)","c(orthophosphate)","c(orthophosphate,mol dm-3)","c(tetra-n-propylammonium+,mol dm-3)","buffer","buffer(mol dm-3)","Buffer",,1
"enzyme_data1.pl?col=1.&T1=58NOL/BRU_1346","58NOL/BRU","spectrophotometry","C","5.3.1.8","mannose-6-phosphate isomerase","D-mannose 6-phosphate(aq) = D-fructose 6-phosphate(aq)",1.8,310.15,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"acetate",,2643
"enzyme_data1.pl?col=1.&T1=49MEY/GRE_786","49MEY/GRE","chemical analysis","C","3.1.3.1","alkaline phosphatase","D-mannose 6-phosphate(aq) + H2O(l) = D-mannose(aq) + orthophosphate(aq)",39,311.15,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2644
"enzyme_data1.pl?col=1.&T1=88TEW/STE2_787","88TEW/STE2","calorimetry","A","3.1.3.1","alkaline phosphatase","D-mannose 6-phosphate(aq) + H2O(l) = D-mannose(aq) + orthophosphate(aq)",,298.15,,8.6,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris",,2645
"enzyme_data1.pl?col=1.&T1=88TEW/STE2_787","88TEW/STE2","calorimetry","A","3.1.3.1","alkaline phosphatase","D-mannose 6-phosphate(aq) + H2O(l) = D-mannose(aq) + orthophosphate(aq)",,304.65,,8.6,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris",,2646
"enzyme_data1.pl?col=1.&T1=88TEW/STE2_787","88TEW/STE2","calorimetry","A","3.1.3.1","alkaline phosphatase","D-mannose 6-phosphate(aq) + H2O(l) = D-mannose(aq) + orthophosphate(aq)",,310.15,,8.6,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris",,2647
"enzyme_data1.pl?col=1.&T1=76MUR_1413","76MUR","enzymatic assay and spectrophotometry","B","5.4.2.8","phosphomannomutase","D-mannose 1-phosphate(aq) = D-mannose 6-phosphate(aq)",8.5,303.15,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris acetate (0.02 mol dm-3)",,2648
"enzyme_data1.pl?col=1.&T1=92XIA/XUE_1414","92XIA/XUE","spectrophotometry","C","5.4.2.8","phosphomannomutase","D-mannose 1-phosphate(aq) = D-mannose 6-phosphate(aq)",16.2,303.15,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris (0.1 mol dm-3) + HCl",,2649
"enzyme_data1.pl?col=1.&T1=96OES/SCH_1415","96OES/SCH","enzymatic assay and spectrophotometry","B","5.4.2.8","phosphomannomutase","D-mannose 1-phosphate(aq) = D-mannose 6-phosphate(aq)",1,298.15,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris (0.050 mol dm-3) + HCl",,2650
"enzyme_data1.pl?col=1.&T1=81KIS/NIE_1572","81KIS/NIE","spectrophotometry","B","1.1.1.17","mannitol-1-phosphate 5-dehydrogenase","D-mannitol-1-phosphate(aq) + NAD(ox)(aq) = D-fructose 6-phosphate(aq) + NAD(red)(aq)",0.79,298.15,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hepes",,2651
"enzyme_data1.pl?col=1.&T1=64ZAN/BAC_1714","64ZAN/BAC","spectrophotometry","B","1.1.1.17","mannitol-1-phosphate 5-dehydrogenase","D-mannitol-1-phosphate(aq) + NAD(ox)(aq) = D-fructose 6-phosphate(aq) + NAD(red)(aq)",1,298.15,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glycylglycine (0.1 mol dm-3)",,2652
"enzyme_data1.pl?col=1.&T1=64ZAN/BAC_1714","64ZAN/BAC","spectrophotometry","B","1.1.1.17","mannitol-1-phosphate 5-dehydrogenase","D-mannitol-1-phosphate(aq) + NAD(ox)(aq) = D-fructose 6-phosphate(aq) + NAD(red)(aq)",1.1,298.15,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glycylglycine (0.1 mol dm-3)",,2653
"enzyme_data1.pl?col=1.&T1=94NOE/COL_197","94NOE/COL","HPLC and spectrophotometry","B","1.1.1.67","mannitol dehydrogenase","D-mannitol(aq) + NADP(aq) = D-fructose(aq) + NADPH(aq)",0.0917,310.15,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris (0.020 mol dm-3) + HCl",,2654
"enzyme_data1.pl?col=1.&T1=63MAR/BAR_196","63MAR/BAR","spectrophotometry","C","1.1.1.67","mannitol dehydrogenase","D-mannitol(aq) + NAD(aq) = D-fructose(aq) + NADH(aq)",0.084,298.15,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris (0.16 mol dm-3)",,2655
"enzyme_data1.pl?col=1.&T1=89SCH/GIF_63","89SCH/GIF","spectrophotometry","C","1.1.1.14","L-iditol 2-dehydrogenase","D-mannitol(aq) + NAD(aq) = D-fructose(aq) + NADH(aq)","4.50E-02",298.15,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.10 mol dm-3)",,2656
"enzyme_data1.pl?col=1.&T1=63EDM/WRI_195","63EDM/WRI","spectrophotometry","B","1.1.1.67","mannitol dehydrogenase","D-mannitol(aq) + NAD(aq) = D-fructose(aq) + NADH(aq)",0.056,310.15,,8.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate (0.05 mol dm-3)",,2657
"enzyme_data1.pl?col=1.&T1=62CHA/VEI_62","62CHA/VEI","spectrophotometry","B","1.1.1.14","L-iditol dehydrogenase","D-mannitol(aq) + NAD(aq) = D-fructose(aq) + NADH(aq)",1.43,296.15,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glycine + KOH",,2658
"enzyme_data1.pl?col=1.&T1=55WOL/KAP_75","55WOL/KAP","spectrophotometry","C","1.1.1.17","mannitol-1-phosphate dehydrogenase","D-mannitol 1-phosphate(aq) + NAD(aq) = D-fructose 6-phosphate(aq) + NADH(aq)","5.00E-03",298.15,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate (0.1 mol dm-3) or bicarbonate (0.1 mol dm-3)",,2659
"enzyme_data1.pl?col=1.&T1=56WOL/KAP_76","56WOL/KAP","chemical analysis and spectrophotometry","C","1.1.1.17","mannitol-1-phosphate dehydrogenase","D-mannitol 1-phosphate(aq) + NAD(aq) = D-fructose 6-phosphate(aq) + NADH(aq)","4.90E-03",296.15,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2660
"enzyme_data1.pl?col=1.&T1=56PAL/DOU_1340","56PAL/DOU","chemical analysis and spectrophotometry","C","5.3.1.7","mannose isomerase","D-lyxose(aq) = D-xylulose(aq)",0.39,303.15,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris (0.1 mol dm-3) + HCl",,2661
"enzyme_data1.pl?col=1.&T1=65AND/ALL_1375","65AND/ALL","spectrophotometry","B","5.3.1.15","D-lyxose ketol-isomerase","D-lyxose(aq) = D-xylulose(aq)",0.23,298.15,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sodium cacodylate (0.06 mol dm-3)",,2662
"enzyme_data1.pl?col=1.&T1=85COO/PRA_1203","85COO/PRA","spectrophotometry and HPLC","C","4.2.1.-","3-hydroxybutyryl-CoA dehyratase","DL-3-hydroxybutanoyl-CoA(aq) = trans-but-2-enoyl-CoA(aq) + H2O(l)",0.28,308.15,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris (0.10 mol dm-3) + HCl",,2663
"enzyme_data1.pl?col=1.&T1=89JOH/HED_937","89JOH/HED","HPLC and gas-liquid chromatography with mass spectrometry","C","3.2.1.24","#NAME?","disaccharide(aq) + H2O(l) = 2 D-mannose(aq)","~ 6",328.15,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Na2HPO4 (0.02 mol dm-3) + citric acid (0.01 mol dm-3)",,2664
"enzyme_data1.pl?col=1.&T1=66WOO/DAV_1084","66WOO/DAV","spectrophotometry and enzymatic assay","A","4.1.1.38","phosphoenolpyruvate carboxykinase (diphosphate)","diphosphate(aq) + oxaloacetate(aq) + H2O(l) = phosphate(aq) + phosphoenolpyruvate(aq) + carbon dioxide(aq)",0.013,298.15,0.1,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"carbonate + bicarbonate",,2665
"enzyme_data1.pl?col=1.&T1=92LOR/TRA_737","92LOR/TRA","HPLC","B","3.1.1.3","triacylglycerol lipase","diolein(aq) + H2O(l) = oleic acid(aq) + monoolein(aq)",0.02,333.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2666
"enzyme_data1.pl?col=1.&T1=66MUD/KLE_342","66MUD/KLE","calorimetry","A","2.1.1.3","thetin-homocysteine S-methyltransferase","dimethylpropiothetin(aq) + L-homocysteine(aq) = S-methylpropiothetin(aq) + L-methionine(aq)",,297.15,,7.07,-41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate (0.034 mol dm-3)",,2667
"enzyme_data1.pl?col=1.&T1=66MUD/KLE_341","66MUD/KLE","calorimetry","A","2.1.1.3","thetin-homocysteine S-methyltransferase","dimethylacetothetin(aq) + L-homocysteine(aq) = S-methylthioglycolate(aq) + L-methionine(aq)",,297.15,,7.07,-49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate (0.034 mol dm-3)",,2668
"enzyme_data1.pl?col=1.&T1=57DUR/STU_339","57DUR/STU","calorimetry","B","2.1.1.3","thetin-homocysteine S-methyltransferase","dimethylacetothetin(aq) + L-homocysteine(aq) = S-methylthioglycolate(aq) + L-methionine(aq)",,298.15,,7.1,-57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate (0.034 mol dm-3)",,2669
"enzyme_data1.pl?col=1.&T1=62DUR/RAW_340","62DUR/RAW","calorimetry","A","2.1.1.3","thetin-homocysteine S-methyltransferase","dimethylacetothetin(aq) + L-homocysteine(aq) = S-methylthioglycolate(aq) + L-methionine(aq)",,298.15,,7.1,-52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,2670
"enzyme_data1.pl?col=1.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",6.55,311.15,0.25,8.49,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2671
"enzyme_data1.pl?col=1.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.138,298.15,0.25,6.87,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2672
"enzyme_data1.pl?col=1.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.13,298.15,0.25,6.89,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2673
"enzyme_data1.pl?col=1.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.267,298.15,0.25,7.08,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2674
"enzyme_data1.pl?col=1.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.27,298.15,0.25,7.09,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2675
"enzyme_data1.pl?col=1.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.579,298.15,0.25,7.41,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2676
"enzyme_data1.pl?col=1.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.36,298.15,0.1,7.37,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2677
"enzyme_data1.pl?col=1.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.349,298.15,0.35,7.21,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2678
"enzyme_data1.pl?col=1.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.334,298.15,0.6,7.14,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2679
"enzyme_data1.pl?col=1.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.16,298.15,1.1,7.03,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2680
"enzyme_data1.pl?col=1.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.264,298.15,1.1,7.05,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2681
"enzyme_data1.pl?col=1.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.051,311.15,0.25,6.27,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2682
"enzyme_data1.pl?col=1.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.141,311.15,0.25,6.73,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2683
"enzyme_data1.pl?col=1.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.129,311.15,0.25,6.82,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2684
"enzyme_data1.pl?col=1.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.15,311.15,0.25,6.84,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2685
"enzyme_data1.pl?col=1.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.139,311.15,0.25,6.91,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2686
"enzyme_data1.pl?col=1.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.197,311.15,0.25,6.94,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2687
"enzyme_data1.pl?col=1.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.26,311.15,0.25,6.98,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2688
"enzyme_data1.pl?col=1.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.116,311.15,0.25,7.05,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2689
"enzyme_data1.pl?col=1.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.266,311.15,0.25,7.06,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2690
"enzyme_data1.pl?col=1.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.34,311.15,0.25,7.07,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2691
"enzyme_data1.pl?col=2.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.34,311.15,0.25,7.07,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2692
"enzyme_data1.pl?col=2.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.257,311.15,0.25,7.16,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2693
"enzyme_data1.pl?col=2.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.268,311.15,0.25,7.17,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2694
"enzyme_data1.pl?col=2.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.309,311.15,0.25,7.25,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2695
"enzyme_data1.pl?col=2.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.385,311.15,0.25,7.3,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2696
"enzyme_data1.pl?col=2.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.498,311.15,0.25,7.35,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2697
"enzyme_data1.pl?col=2.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.634,311.15,0.25,7.58,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2698
"enzyme_data1.pl?col=2.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",3.55,311.15,0.25,8.27,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2699
"enzyme_data1.pl?col=2.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",3.55,311.15,0.25,8.39,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2700
"enzyme_data1.pl?col=2.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.271,311.15,0.25,7.05,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2701
"enzyme_data1.pl?col=2.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.321,311.15,0.25,7.24,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2702
"enzyme_data1.pl?col=2.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",2.37,311.15,0.25,8.09,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2703
"enzyme_data1.pl?col=2.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.329,298.15,0.25,7.12,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2704
"enzyme_data1.pl?col=2.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",2.04,311.15,0.25,8.12,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2705
"enzyme_data1.pl?col=2.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.1,298.15,0.12,6.6,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2706
"enzyme_data1.pl?col=2.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.067,311.15,0.25,6.41,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2707
"enzyme_data1.pl?col=2.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",0.187,311.15,0.25,6.94,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2708
"enzyme_data1.pl?col=2.&T1=85LIE_325","85LIE","spectrophotometry","A","1.8.1.4","dihydrolipoamide dehydrogenase","dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)",3.86,311.15,0.25,8.49,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3)",,2709
