url,reference_id,method,evaluation,ec,enzyme,kegg_reaction,reaction,K,T,I,pH,pMg,comment,Ktype
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1508,06AIR2,radioactivity,A,6.1.1.20,phenylalanine-tRNA ligase,,ATP(aq) + L-phenylalanine(aq) + tRNA-Phe(aq) = AMP(aq) + pyrophosphate(aq) + L-phenylalanyl-tRNA-Phe(aq),2.04,303.15,0.0905,7.4,1.85,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1508,06AIR2,radioactivity,A,6.1.1.20,phenylalanine-tRNA ligase,,ATP(aq) + L-phenylalanine(aq) + tRNA-Phe(aq) = AMP(aq) + pyrophosphate(aq) + L-phenylalanyl-tRNA-Phe(aq),1.74,303.15,0.0825,7.4,2,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1508,06AIR2,radioactivity,A,6.1.1.20,phenylalanine-tRNA ligase,,ATP(aq) + L-phenylalanine(aq) + tRNA-Phe(aq) = AMP(aq) + pyrophosphate(aq) + L-phenylalanyl-tRNA-Phe(aq),1.41,303.15,0.0745,7.4,2.22,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1508,06AIR2,radioactivity,A,6.1.1.20,phenylalanine-tRNA ligase,,ATP(aq) + L-phenylalanine(aq) + tRNA-Phe(aq) = AMP(aq) + pyrophosphate(aq) + L-phenylalanyl-tRNA-Phe(aq),2.41,303.15,0.0985,7.4,1.74,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1508,06AIR2,radioactivity,A,6.1.1.20,phenylalanine-tRNA ligase,,ATP(aq) + L-phenylalanine(aq) + tRNA-Phe(aq) = AMP(aq) + pyrophosphate(aq) + L-phenylalanyl-tRNA-Phe(aq),1.75,303.15,0.0825,7.4,2,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1508,06AIR2,radioactivity,A,6.1.1.20,phenylalanine-tRNA ligase,,ATP(aq) + L-phenylalanine(aq) + tRNA-Phe(aq) = AMP(aq) + pyrophosphate(aq) + L-phenylalanyl-tRNA-Phe(aq),2.25,303.15,0.0905,7.4,1.85,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1508,06AIR2,radioactivity,A,6.1.1.20,phenylalanine-tRNA ligase,,ATP(aq) + L-phenylalanine(aq) + tRNA-Phe(aq) = AMP(aq) + pyrophosphate(aq) + L-phenylalanyl-tRNA-Phe(aq),1.17,303.15,0.0685,7.4,2.52,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1508,06AIR2,radioactivity,A,6.1.1.20,phenylalanine-tRNA ligase,,ATP(aq) + L-phenylalanine(aq) + tRNA-Phe(aq) = AMP(aq) + pyrophosphate(aq) + L-phenylalanyl-tRNA-Phe(aq),0.87,303.15,0.0645,7.4,3,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ELL_627,89ELL,NMR and enzymatic assay,C,2.7.3.5,lombricine kinase,,ATP(aq) + lombricine(aq) = ADP(aq) + N-w-phospholombricine(aq),32.0,308.15,0.066,7.25,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1507,06AIR2,radioactivity,A,6.1.1.6,lysine-tRNA ligase,C00002 + C00047 + C01646 = C00020 + C00013 + C01931,ATP(aq) + L-lysine(aq) + tRNA-Lys(aq) = AMP(aq) + pyrophosphate(aq) + L-lysyl-tRNA-Lys(aq),1.22,303.15,0.0655,7.4,2.82,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1507,06AIR2,radioactivity,A,6.1.1.6,lysine-tRNA ligase,C00002 + C00047 + C01646 = C00020 + C00013 + C01931,ATP(aq) + L-lysine(aq) + tRNA-Lys(aq) = AMP(aq) + pyrophosphate(aq) + L-lysyl-tRNA-Lys(aq),1.17,303.15,0.0655,7.4,2.82,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1507,06AIR2,radioactivity,A,6.1.1.6,lysine-tRNA ligase,C00002 + C00047 + C01646 = C00020 + C00013 + C01931,ATP(aq) + L-lysine(aq) + tRNA-Lys(aq) = AMP(aq) + pyrophosphate(aq) + L-lysyl-tRNA-Lys(aq),2.72,303.15,0.0975,7.4,1.76,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1507,06AIR2,radioactivity,A,6.1.1.6,lysine-tRNA ligase,C00002 + C00047 + C01646 = C00020 + C00013 + C01931,ATP(aq) + L-lysine(aq) + tRNA-Lys(aq) = AMP(aq) + pyrophosphate(aq) + L-lysyl-tRNA-Lys(aq),2.4,303.15,0.0895,7.4,1.87,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1507,06AIR2,radioactivity,A,6.1.1.6,lysine-tRNA ligase,C00002 + C00047 + C01646 = C00020 + C00013 + C01931,ATP(aq) + L-lysine(aq) + tRNA-Lys(aq) = AMP(aq) + pyrophosphate(aq) + L-lysyl-tRNA-Lys(aq),1.98,303.15,0.0815,7.4,2.02,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1507,06AIR2,radioactivity,A,6.1.1.6,lysine-tRNA ligase,C00002 + C00047 + C01646 = C00020 + C00013 + C01931,ATP(aq) + L-lysine(aq) + tRNA-Lys(aq) = AMP(aq) + pyrophosphate(aq) + L-lysyl-tRNA-Lys(aq),1.92,303.15,0.0775,7.4,2.12,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1507,06AIR2,radioactivity,A,6.1.1.6,lysine-tRNA ligase,C00002 + C00047 + C01646 = C00020 + C00013 + C01931,ATP(aq) + L-lysine(aq) + tRNA-Lys(aq) = AMP(aq) + pyrophosphate(aq) + L-lysyl-tRNA-Lys(aq),1.43,303.15,0.0695,7.4,2.46,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1507,06AIR2,radioactivity,A,6.1.1.6,lysine-tRNA ligase,C00002 + C00047 + C01646 = C00020 + C00013 + C01931,ATP(aq) + L-lysine(aq) + tRNA-Lys(aq) = AMP(aq) + pyrophosphate(aq) + L-lysyl-tRNA-Lys(aq),1.9,303.15,0.0775,7.4,2.12,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1507,06AIR2,radioactivity,A,6.1.1.6,lysine-tRNA ligase,C00002 + C00047 + C01646 = C00020 + C00013 + C01931,ATP(aq) + L-lysine(aq) + tRNA-Lys(aq) = AMP(aq) + pyrophosphate(aq) + L-lysyl-tRNA-Lys(aq),2.34,303.15,0.0895,7.4,1.87,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1507,06AIR2,radioactivity,A,6.1.1.6,lysine-tRNA ligase,C00002 + C00047 + C01646 = C00020 + C00013 + C01931,ATP(aq) + L-lysine(aq) + tRNA-Lys(aq) = AMP(aq) + pyrophosphate(aq) + L-lysyl-tRNA-Lys(aq),1.31,303.15,0.0675,7.4,2.6,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1507,06AIR2,radioactivity,A,6.1.1.6,lysine-tRNA ligase,C00002 + C00047 + C01646 = C00020 + C00013 + C01931,ATP(aq) + L-lysine(aq) + tRNA-Lys(aq) = AMP(aq) + pyrophosphate(aq) + L-lysyl-tRNA-Lys(aq),1.67,303.15,0.0735,7.4,2.26,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1507,06AIR2,radioactivity,A,6.1.1.6,lysine-tRNA ligase,C00002 + C00047 + C01646 = C00020 + C00013 + C01931,ATP(aq) + L-lysine(aq) + tRNA-Lys(aq) = AMP(aq) + pyrophosphate(aq) + L-lysyl-tRNA-Lys(aq),1.46,303.15,0.0695,7.4,2.46,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1507,06AIR2,radioactivity,A,6.1.1.6,lysine-tRNA ligase,C00002 + C00047 + C01646 = C00020 + C00013 + C01931,ATP(aq) + L-lysine(aq) + tRNA-Lys(aq) = AMP(aq) + pyrophosphate(aq) + L-lysyl-tRNA-Lys(aq),1.68,303.15,0.0735,7.4,2.26,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1507,06AIR2,radioactivity,A,6.1.1.6,lysine-tRNA ligase,C00002 + C00047 + C01646 = C00020 + C00013 + C01931,ATP(aq) + L-lysine(aq) + tRNA-Lys(aq) = AMP(aq) + pyrophosphate(aq) + L-lysyl-tRNA-Lys(aq),0.85,303.15,0.0637,7.4,3.22,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1507,06AIR2,radioactivity,A,6.1.1.6,lysine-tRNA ligase,C00002 + C00047 + C01646 = C00020 + C00013 + C01931,ATP(aq) + L-lysine(aq) + tRNA-Lys(aq) = AMP(aq) + pyrophosphate(aq) + L-lysyl-tRNA-Lys(aq),1.33,303.15,0.0675,7.4,2.6,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1507,06AIR2,radioactivity,A,6.1.1.6,lysine-tRNA ligase,C00002 + C00047 + C01646 = C00020 + C00013 + C01931,ATP(aq) + L-lysine(aq) + tRNA-Lys(aq) = AMP(aq) + pyrophosphate(aq) + L-lysyl-tRNA-Lys(aq),2.05,303.15,0.0815,7.4,2.02,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1507,06AIR2,radioactivity,A,6.1.1.6,lysine-tRNA ligase,C00002 + C00047 + C01646 = C00020 + C00013 + C01931,ATP(aq) + L-lysine(aq) + tRNA-Lys(aq) = AMP(aq) + pyrophosphate(aq) + L-lysyl-tRNA-Lys(aq),1.16,303.15,0.0637,7.4,3.22,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1507,06AIR2,radioactivity,A,6.1.1.6,lysine-tRNA ligase,C00002 + C00047 + C01646 = C00020 + C00013 + C01931,ATP(aq) + L-lysine(aq) + tRNA-Lys(aq) = AMP(aq) + pyrophosphate(aq) + L-lysyl-tRNA-Lys(aq),2.63,303.15,0.0975,7.4,1.76,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,C00002 + C00407 + C01644 = C00020 + C00013 + C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),0.61,303.15,0.0655,7.4,2.82,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,C00002 + C00407 + C01644 = C00020 + C00013 + C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),0.54,303.15,0.0637,7.4,3.22,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,C00002 + C00407 + C01644 = C00020 + C00013 + C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),0.56,303.15,0.0655,7.4,2.82,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,C00002 + C00407 + C01644 = C00020 + C00013 + C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),0.83,303.15,0.0735,7.4,2.26,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,C00002 + C00407 + C01644 = C00020 + C00013 + C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),0.8,303.15,0.0735,7.4,2.26,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,C00002 + C00407 + C01644 = C00020 + C00013 + C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),0.69,303.15,0.0695,7.4,2.46,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,C00002 + C00407 + C01644 = C00020 + C00013 + C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),0.63,303.15,0.0675,7.4,2.6,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,C00002 + C00407 + C01644 = C00020 + C00013 + C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),1.02,303.15,0.0815,7.4,2.02,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,C00002 + C00407 + C01644 = C00020 + C00013 + C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),1.17,303.15,0.0895,7.4,1.87,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,C00002 + C00407 + C01644 = C00020 + C00013 + C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),1.29,303.15,0.0975,7.4,1.76,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,C00002 + C00407 + C01644 = C00020 + C00013 + C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),1.22,303.15,0.0895,7.4,1.87,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,C00002 + C00407 + C01644 = C00020 + C00013 + C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),0.45,303.15,0.0637,7.4,3.22,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,C00002 + C00407 + C01644 = C00020 + C00013 + C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),0.92,303.15,0.0775,7.4,2.12,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,C00002 + C00407 + C01644 = C00020 + C00013 + C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),0.72,303.15,0.0695,7.4,2.46,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,C00002 + C00407 + C01644 = C00020 + C00013 + C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),0.94,303.15,0.0775,7.4,2.12,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,C00002 + C00407 + C01644 = C00020 + C00013 + C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),1.28,303.15,0.0975,7.4,1.76,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,C00002 + C00407 + C01644 = C00020 + C00013 + C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),0.65,303.15,0.0675,7.4,2.6,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,C00002 + C00407 + C01644 = C00020 + C00013 + C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),1.04,303.15,0.0815,7.4,2.02,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1506,06AIR2,radioactivity,A,6.1.1.21,histidine t-RNA ligase,C00002 + C00135 + C01643 = C00020 + C00013 + C02988,ATP(aq) + L-histidine(aq) + tRNA-His(aq) = AMP(aq) + pyrophosphate(aq) + L-histidyl-tRNA-His(aq),1.35,303.15,0.0695,7.4,2.46,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1506,06AIR2,radioactivity,A,6.1.1.21,histidine t-RNA ligase,C00002 + C00135 + C01643 = C00020 + C00013 + C02988,ATP(aq) + L-histidine(aq) + tRNA-His(aq) = AMP(aq) + pyrophosphate(aq) + L-histidyl-tRNA-His(aq),2.0,303.15,0.0815,7.4,2.02,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1506,06AIR2,radioactivity,A,6.1.1.21,histidine t-RNA ligase,C00002 + C00135 + C01643 = C00020 + C00013 + C02988,ATP(aq) + L-histidine(aq) + tRNA-His(aq) = AMP(aq) + pyrophosphate(aq) + L-histidyl-tRNA-His(aq),1.65,303.15,0.0735,7.4,2.26,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1506,06AIR2,radioactivity,A,6.1.1.21,histidine t-RNA ligase,C00002 + C00135 + C01643 = C00020 + C00013 + C02988,ATP(aq) + L-histidine(aq) + tRNA-His(aq) = AMP(aq) + pyrophosphate(aq) + L-histidyl-tRNA-His(aq),1.24,303.15,0.0655,7.4,2.82,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1506,06AIR2,radioactivity,A,6.1.1.21,histidine t-RNA ligase,C00002 + C00135 + C01643 = C00020 + C00013 + C02988,ATP(aq) + L-histidine(aq) + tRNA-His(aq) = AMP(aq) + pyrophosphate(aq) + L-histidyl-tRNA-His(aq),2.36,303.15,0.0975,7.4,1.76,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1506,06AIR2,radioactivity,A,6.1.1.21,histidine t-RNA ligase,C00002 + C00135 + C01643 = C00020 + C00013 + C02988,ATP(aq) + L-histidine(aq) + tRNA-His(aq) = AMP(aq) + pyrophosphate(aq) + L-histidyl-tRNA-His(aq),1.43,303.15,0.0695,7.4,2.46,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1506,06AIR2,radioactivity,A,6.1.1.21,histidine t-RNA ligase,C00002 + C00135 + C01643 = C00020 + C00013 + C02988,ATP(aq) + L-histidine(aq) + tRNA-His(aq) = AMP(aq) + pyrophosphate(aq) + L-histidyl-tRNA-His(aq),1.23,303.15,0.0635,7.4,3.3,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1506,06AIR2,radioactivity,A,6.1.1.21,histidine t-RNA ligase,C00002 + C00135 + C01643 = C00020 + C00013 + C02988,ATP(aq) + L-histidine(aq) + tRNA-His(aq) = AMP(aq) + pyrophosphate(aq) + L-histidyl-tRNA-His(aq),1.82,303.15,0.0775,7.4,2.12,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1506,06AIR2,radioactivity,A,6.1.1.21,histidine t-RNA ligase,C00002 + C00135 + C01643 = C00020 + C00013 + C02988,ATP(aq) + L-histidine(aq) + tRNA-His(aq) = AMP(aq) + pyrophosphate(aq) + L-histidyl-tRNA-His(aq),1.65,303.15,0.0735,7.4,2.26,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1506,06AIR2,radioactivity,A,6.1.1.21,histidine t-RNA ligase,C00002 + C00135 + C01643 = C00020 + C00013 + C02988,ATP(aq) + L-histidine(aq) + tRNA-His(aq) = AMP(aq) + pyrophosphate(aq) + L-histidyl-tRNA-His(aq),1.03,303.15,0.0655,7.4,2.82,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1506,06AIR2,radioactivity,A,6.1.1.21,histidine t-RNA ligase,C00002 + C00135 + C01643 = C00020 + C00013 + C02988,ATP(aq) + L-histidine(aq) + tRNA-His(aq) = AMP(aq) + pyrophosphate(aq) + L-histidyl-tRNA-His(aq),0.93,303.15,0.0635,7.4,3.3,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1506,06AIR2,radioactivity,A,6.1.1.21,histidine t-RNA ligase,C00002 + C00135 + C01643 = C00020 + C00013 + C02988,ATP(aq) + L-histidine(aq) + tRNA-His(aq) = AMP(aq) + pyrophosphate(aq) + L-histidyl-tRNA-His(aq),1.96,303.15,0.0815,7.4,2.02,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1506,06AIR2,radioactivity,A,6.1.1.21,histidine t-RNA ligase,C00002 + C00135 + C01643 = C00020 + C00013 + C02988,ATP(aq) + L-histidine(aq) + tRNA-His(aq) = AMP(aq) + pyrophosphate(aq) + L-histidyl-tRNA-His(aq),1.84,303.15,0.0775,7.4,2.12,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1506,06AIR2,radioactivity,A,6.1.1.21,histidine t-RNA ligase,C00002 + C00135 + C01643 = C00020 + C00013 + C02988,ATP(aq) + L-histidine(aq) + tRNA-His(aq) = AMP(aq) + pyrophosphate(aq) + L-histidyl-tRNA-His(aq),2.75,303.15,0.0975,7.4,1.76,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1506,06AIR2,radioactivity,A,6.1.1.21,histidine t-RNA ligase,C00002 + C00135 + C01643 = C00020 + C00013 + C02988,ATP(aq) + L-histidine(aq) + tRNA-His(aq) = AMP(aq) + pyrophosphate(aq) + L-histidyl-tRNA-His(aq),1.13,303.15,0.0675,7.4,2.6,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1506,06AIR2,radioactivity,A,6.1.1.21,histidine t-RNA ligase,C00002 + C00135 + C01643 = C00020 + C00013 + C02988,ATP(aq) + L-histidine(aq) + tRNA-His(aq) = AMP(aq) + pyrophosphate(aq) + L-histidyl-tRNA-His(aq),2.39,303.15,0.0895,7.4,1.87,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1506,06AIR2,radioactivity,A,6.1.1.21,histidine t-RNA ligase,C00002 + C00135 + C01643 = C00020 + C00013 + C02988,ATP(aq) + L-histidine(aq) + tRNA-His(aq) = AMP(aq) + pyrophosphate(aq) + L-histidyl-tRNA-His(aq),1.33,303.15,0.0675,7.4,2.6,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1506,06AIR2,radioactivity,A,6.1.1.21,histidine t-RNA ligase,C00002 + C00135 + C01643 = C00020 + C00013 + C02988,ATP(aq) + L-histidine(aq) + tRNA-His(aq) = AMP(aq) + pyrophosphate(aq) + L-histidyl-tRNA-His(aq),2.16,303.15,0.0895,7.4,1.87,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=72ROS/SLA_1441,72ROS/SLA,enzymatic assay and chemical analysis,A,6.3.1.2,glutamate-ammonia ligase,C00002 + C00025 + C00014 = C00008 + C00009 + C00064,ATP(aq) + L-glutamate(aq) + ammonia(aq) = ADP(aq) + phosphate(aq) + L-glutamine(aq),270.0,310.15,0.3,7,1.3,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=72ROS/SLA_1441,72ROS/SLA,enzymatic assay and chemical analysis,A,6.3.1.2,glutamate-ammonia ligase,C00002 + C00025 + C00014 = C00008 + C00009 + C00064,ATP(aq) + L-glutamate(aq) + ammonia(aq) = ADP(aq) + phosphate(aq) + L-glutamine(aq),831.0,310.15,0.17,7.58,2.01,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=72ROS/SLA_1441,72ROS/SLA,enzymatic assay and chemical analysis,A,6.3.1.2,glutamate-ammonia ligase,C00002 + C00025 + C00014 = C00008 + C00009 + C00064,ATP(aq) + L-glutamate(aq) + ammonia(aq) = ADP(aq) + phosphate(aq) + L-glutamine(aq),668.0,310.15,0.21,7.5,1.31,,K'
