"16S rRNA Count","Group","GC Content","Endospores","Has ADP PFK","Sequencing Center","Taxonomy ID","Pathogenic in","Genbank accessions","Paralogs Count","Motility","Gram Stain","Refseq accessions","Has Any 1PFK","Genome Name","Body Site","Metabolism","MetaCyc %","Has Any Gluconate Dehydratase","Status","Oxygen Req NCBI","Oxygen Requirement IMG","RefSeq project ID","Diseases","Super Kingdom","Paralogs %","KEGG Count","IMG Pathwawy Count","GOLD ID","KEGG ID","Ecosystem Type","Isolation","Temperature Range","Ecosystem Category","Has EDA","Project ID","Class","MetaCyc Count","Optimal temp.","Gene Count","Sporulation","Sequence Status","IMG Pathway %","Organism Name","Ecosystem","IMG Submission ID","Disease","Proposal Name","Salinity","GenBank Project ID","Has ZWF","Ecosystem Subtype","Has 6PGL","Temp. range","Has EDD","Genus","Order","Energy Category","Energy Source","Genome Size","Cell Arrangement","NCBI Taxon ID","Domain","Body Subsite","Habitat","Family","Taxon Object ID","Has Gluconokinase","Has Rubisco","Biotic Relationships","Arrangment","Has Gluconate Dehydratase","Strain","Shape","Phylum","KEGG %","Has 1PFK","Has PPi PFK","Has Phosphoketolase","Cell Shape","Specific Ecosystem","RefSeq Project ID","Species","Phenotype"
1,"Actinobacteria",57.8,"No","FALSE","Institut Pasteur",643348566,"Human","FM211192",80,"No",0,0,"FALSE","Mycobacterium leprae Br4923","Skin",,26.36,"FALSE","Finished","Aerobic","Aerobe",59293,"Leprosy","Bacteria",4.84,603,227,"Gc00941","mlb",,"Free living","Mesophile",,"FALSE",31271,"Actinobacteria",436,37,1654,"Nonsporulating","complete",13.72,"Mycobacterium leprae Br4923",,,"Leprosy","zzz","Non-halophilic",31271,"FALSE",,"TRUE","Mesophilic","FALSE","Mycobacterium","Actinomycetales","Organic","Chemoorganotroph",3.26807,"Singles",561304,"Bacteria",,"Host-associated","Mycobacteriaceae",643348566,"FALSE","FALSE","Free living",,"FALSE","Br4923","Rod","Actinobacteria",36.46,"FALSE","FALSE","FALSE","Rod-shaped",,59293,"leprae","Pathogen"
2,"Deltaproteobacteria",53.5,"No","FALSE","DOE Joint Genome Institute",643348554,"No","CP001390",684,,0,0,"FALSE","Geobacter sp. FRC-32",,"Iron reducer, Uranium reducer",16.92,"FALSE","Finished","Anaerobic","Anaerobe",58543,"None","Bacteria",17.57,1091,314,"Gc00945","geo",,"Free living","Mesophile",,"FALSE",16263,"Deltaproteobacteria",659,0,3894,"Nonsporulating","complete",8.06,"Geobacter sp. FRC-32",,,,"Geobacter sp. Strain FRC-32",,16263,"FALSE",,"FALSE","Mesophilic","FALSE","Geobacter","Desulfuromonadales","Inorganic","Chemolithotroph",4.3,"Singles",316067,"Bacteria",,"Multiple","Geobacteraceae",643348554,"FALSE","FALSE","Free living",,"FALSE","FRC-32","Rod","Proteobacteria",28.02,"FALSE","FALSE","FALSE","Rod-shaped",,58543,"sp.",
2,"Actinobacteria",68.4,,"FALSE","DOE Joint Genome Institute",640069320,"No","CP000580",1500,,0,0,"TRUE","Mycobacterium sp. JLS",,"PAH-degrading",17.63,"FALSE","Finished",,"Aerobe",58489,"None","Bacteria",25.62,1368,337,"Gc00516","mjl",,"Free living","Mesophile",,"FALSE",16079,"Actinobacteria",1032,0,5855,"Nonsporulating","complete",5.76,"Mycobacterium sp. JLS",,,"None","Mycobacteria, 5 strains","Non-halophilic",16079,"TRUE",,"TRUE","Mesophilic","FALSE","Mycobacterium","Actinomycetales","Organic","Chemoorganotroph",6.04842,"Singles",164757,"Bacteria",,"Multiple","Mycobacteriaceae",640069320,"TRUE","FALSE","Free living",,"FALSE","JLS","Rod","Actinobacteria",23.36,"TRUE","FALSE","FALSE","Rod-shaped",,58489,"sp.","Non-Pathogen"
2,"Actinobacteria",68.4,"No","FALSE","DOE Joint Genome Institute",637000171,"No","CP000384,CP000385",1278,"No",0,0,"TRUE","Mycobacterium sp. MCS",,"PAH-degrading",17.41,"FALSE","Finished",,"Aerobe",58465,"None","Bacteria",22.41,1317,332,"Gc00392","mmc",,"Free living","Mesophile",,"FALSE",15762,"Actinobacteria",993,0,5704,"Nonsporulating","complete",5.82,"Mycobacterium sp. MCS",,,"None","Mycobacteria, 5 strains","Non-halophilic",15762,"TRUE",,"TRUE","Mesophilic","FALSE","Mycobacterium","Actinomycetales","Organic","Chemoorganotroph",5.92052,"Singles",164756,"Bacteria",,,"Mycobacteriaceae",637000171,"TRUE","FALSE","Free living",,"FALSE","MCS","Rod","Actinobacteria",23.09,"TRUE","FALSE","FALSE","Rod-shaped",,58465,"sp.","Non-Pathogen"
4,"Euryarchaeota",45.1,"No","FALSE","DOE Joint Genome Institute",637000164,"No","CP000254",776,"Yes",,0,"FALSE","Methanospirillum hungatei JF-1",,"Methanogen",13.85,"FALSE","Finished","Anaerobic","Anaerobe",58181,"None","Archaea",23.47,813,229,"Gc00350","mhu",,"Free living","Mesophile",,"FALSE",13015,"Methanomicrobia",458,37,3307,"Nonsporulating","complete",6.92,"Methanospirillum hungatei JF-1",,,,"zzz",,13015,"FALSE",,"FALSE","Mesophilic","FALSE","Methanospirillum","Methanomicrobiales","Inorganic","Lithotroph",3.54474,"Chains, Singles",323259,"Archaea",,"Multiple","Methanospirillaceae",637000164,"FALSE","TRUE","Free living","Singles, Chains","FALSE","JF-1","Curved","Euryarchaeota",24.58,"FALSE","FALSE","FALSE","Curved-shaped",,58181,"hungatei",
1,"Firmicutes",31,"Yes","FALSE","Mie Univ",648276630,"No","CP002160",854,"No",0,0,"TRUE","Clostridium cellulovorans 743B, ATCC 35296",,"Cellulose degrader",11.89,"FALSE","Draft","Anaerobic","Anaerobe",51503,"None","Bacteria",18.23,957,138,"Gi08307","ccb",,"Free living","Mesophile",,"TRUE",32609,"Clostridia",557,0,4685,"Sporulating","complete",2.95,"Clostridium cellulovorans 743B",,,,"zzz",,37295,"FALSE",,"TRUE","Mesophilic","FALSE","Clostridium","Clostridiales","Organic","Chemoorganotroph",5.3,"Singles, Pairs",573061,"Bacteria",,,"Clostridiaceae",648276630,"FALSE","FALSE","Free living",,"FALSE","743B","Rod","Firmicutes",20.43,"TRUE","FALSE","FALSE","Rod-shaped",,52819,"cellulovorans",
2,"Euryarchaeota",33.5,"No","TRUE","DOE Joint Genome Institute",646564547,"No","CP002009",122,"Yes",0,0,"TRUE","Methanocaldococcus infernus ME",,"Methanogen",22.01,"FALSE","Finished","Anaerobic","Anaerobe",48803,"None","Archaea",8.06,535,136,"Gc01344","mif",,"Free living","Thermophile",,"FALSE",32611,"Methanococci",333,85,1513,"Nonsporulating","complete",8.99,"Methanocaldococcus infernus ME",,,,"CSP_787660, Methanoarchaea",,32611,"FALSE",,"FALSE","Hyperthermophilic","FALSE","Methanocaldococcus","Methanococcales","Inorganic","Autotroph, Lithotroph",1.3,,573063,"Archaea",,"Specialized","Methanocaldococcaceae",646564547,"FALSE","FALSE","Free living",,"FALSE","ME","Coccus","Euryarchaeota",35.36,"FALSE","FALSE","FALSE","Coccus-shaped",,48803,"infernus",
6,"Gammaproteobacteria",38.9,,"FALSE","CNR - National Research Council",642555102,"Human","CP000863,CP000865,CP000864",616,,0,0,"TRUE","Acinetobacter baumannii ACICU",,,19.06,"TRUE","Finished","Aerobic","Aerobe",58765,"Pneumonia, Nosocomial infection","Bacteria",16.04,1067,275,"Gc00810","abc",,"Free living","Mesophile",,"TRUE",17827,"Gammaproteobacteria",732,37,3841,"Nonsporulating","complete",7.16,"Acinetobacter baumannii ACICU",,,"Nosocomial infections, nosocomial pneumonia","zzz","Non-halophilic",17827,"FALSE",,"FALSE","Mesophilic","TRUE","Acinetobacter","Pseudomonadales","Organic","Chemoheterotroph, Heterotroph",3.992,"Singles",405416,"Bacteria",,"Aquatic","Moraxellaceae",642555102,"TRUE","FALSE","Free living",,"FALSE","ACICU","Pleomorphic rod","Proteobacteria",27.78,"TRUE","FALSE","FALSE","Rod-shaped",,58765,"baumannii","Pathogen"
2,"Euryarchaeota",32.2,,"TRUE","DOE Joint Genome Institute",644736385,"No","CP001696,CP001697",110,,0,0,"TRUE","Methanocaldococcus fervens AG86",,"Methanogen",21.23,"FALSE","Finished","Anaerobic","Anaerobe",59347,"None","Archaea",6.61,576,91,"Gc01098","mfe",,"Free living","Thermophile",,"FALSE",32615,"Methanococci",353,0,1663,"Nonsporulating","complete",5.47,"Methanocaldococcus fervens AG86",,,,"CSP_787660, Methanoarchaea",,32615,"FALSE",,"FALSE","Hyperthermophilic","FALSE","Methanocaldococcus","Methanococcales","Inorganic","Lithotroph, Autotroph",1.522,,573064,"Archaea",,"Specialized","Methanocaldococcaceae",644736385,"FALSE","TRUE","Free living",,"FALSE","AG86","Coccus","Euryarchaeota",34.64,"FALSE","FALSE","FALSE","Coccus-shaped",,59347,"fervens","Piezophile"
2,"Actinobacteria",70.1,,"FALSE","DOE Joint Genome Institute, LBNL, Univ of Connecticut, Univ of New Hampshire",637000116,,"CP000249",851,,0,0,"TRUE","Frankia sp. CcI3",,"Nitrogen fixation",16.73,"FALSE","Finished","Aerobic","Aerobe",58397,"None","Bacteria",18.42,1062,331,"Gc00345","fra",,"Symbiotic","Mesophile",,"FALSE",13963,"Actinobacteria",773,0,4621,"Sporulating","complete",7.16,"Frankia sp. CcI3",,,,"Frankia sp. strain CcI3 Sequencing",,13963,"TRUE",,"TRUE","Mesophilic","FALSE","Frankia","Actinomycetales","Organic","Chemoorganotroph",5.43363,"Filaments",106370,"Bacteria",,"Multiple","Frankiaceae",637000116,"FALSE","FALSE","Symbiotic","Filaments","FALSE","CcI3",,"Actinobacteria",22.98,"FALSE","TRUE","FALSE","Filament-shaped",,58397,"sp.","Non-Pathogen"
2,"Cyanobacteria",55.4,,"FALSE","DOE Joint Genome Institute, Texas A&M Univ",637000308,,"CP000100,CP000101",248,,,0,"FALSE","Synechococcus elongatus PCC 7942",,"Carbon fixation",20.89,"FALSE","Finished",,"Facultative",58045,"None","Bacteria",9.12,908,281,"Gc00319","syf",,"Free living","Mesophile",,"TRUE",10645,"Cyanophyceae",568,0,2719,,"complete",10.33,"Synechococcus elongatus PCC 7942",,,,"Synechococcus elongatus PCC7942",,10645,"TRUE",,"TRUE","Mesophilic","FALSE","Synechococcus","Synechococcales","Inorganic","Photoautotroph, Photosynthetic",2.74637,"Pairs, Singles",1140,"Bacteria",,"Aquatic","Synechococcaceae",637000308,"FALSE","TRUE","Free living","Singles, Pairs","FALSE","PCC 7942","Rod","Cyanobacteria",33.39,"FALSE","FALSE","FALSE","Coccus-shaped",,58045,"elongatus",
7,"Gammaproteobacteria",52,,"FALSE","J. Craig Venter Institute",642555154,"Human, Animal","CP001138,CP001137",791,"Yes",0,0,"TRUE","Salmonella enterica Agona SL483",,,19.49,"TRUE","Finished","Facultative","Facultative",59431,"Food poisoning, Gastroenteritis, Salmonellosis","Bacteria",16.76,1472,506,"Gc00850","sea",,"Free living","Mesophile",,"TRUE",20063,"Gammaproteobacteria",920,0,4720,"Nonsporulating","complete",10.72,"Salmonella enterica subsp. enterica serovar Agona str. SL483",,,"Gastroenteritis","zzz",,20063,"TRUE",,"TRUE","Mesophilic","TRUE","Salmonella","Enterobacteriales","Organic","Chemoorganotroph",4.838,"Singles, Pairs",454166,"Bacteria",,"Multiple","Enterobacteriaceae",642555154,"TRUE","FALSE","Free living","Singles, Pairs","FALSE","subsp. enterica serovar Agona str. SL483","Rod","Proteobacteria",31.19,"TRUE","FALSE","FALSE","Rod-shaped",,59431,"enterica","Nontyphoidal"
1,"Crenarchaeota",35.1,,"FALSE","DOE Joint Genome Institute",643692045,"No","CP001400",505,,,0,"FALSE","Sulfolobus islandicus M.14.25",,,15.28,"TRUE","Finished","Aerobic","Aerobe",58849,"None","Archaea",17.41,678,221,"Gc00992","sia",,"Free living","Hyperthermophile",,"FALSE",18871,"Thermoprotei",443,"75-85",2900,"Nonsporulating","complete",7.62,"Sulfolobus islandicus M.14.25",,,,"zzz",,18871,"FALSE",,"FALSE","Hyperthermophilic","FALSE","Sulfolobus","Sulfolobales","Organic","Heterotroph",2.6,"Singles",427317,"Archaea",,"Specialized","Sulfolobaceae",643692045,"FALSE","FALSE","Free living",,"TRUE","M.14.25","Coccus","Crenarchaeota",23.38,"FALSE","FALSE","FALSE","Coccus-shaped",,58849,"islandicus","Acidophile"
1,"Euryarchaeota",52,,"TRUE","Kwansei Gakuin Univ, Kyoto Univ",638154520,,"AP006878",311,"Yes",,0,"TRUE","Thermococcus kodakarensis KOD1",,,14,"FALSE","Finished","Anaerobic","Anaerobe",58225,"None","Archaea",12.81,573,173,"Gc00248","tko",,"Free living","Hyperthermophile",,"FALSE",13213,"Thermococci",340,85,2428,"Nonsporulating","complete",7.13,"Thermococcus kodakarensis KOD1",,,,"zzz","Mesophilic",13213,"FALSE",,"FALSE","Hyperthermophilic","FALSE","Thermococcus","Thermococcales","Organic","Heterotroph",2.08874,,69014,"Archaea",,"Specialized","Thermococcaceae",638154520,"FALSE","TRUE","Free living",,"FALSE","KOD1","Irregular coccus","Euryarchaeota",23.6,"FALSE","FALSE","FALSE","Coccus-shaped",,58225,"kodakaraensis",
1,"Crenarchaeota",35,,"FALSE","DOE Joint Genome Institute",643692046,"No","CP001401",513,"No",,0,"FALSE","Sulfolobus islandicus M.16.27",,,15.26,"TRUE","Finished","Aerobic","Aerobe",58851,"None","Archaea",17.35,682,225,"Gc00996","sim",,"Free living","Hyperthermophile",,"FALSE",18873,"Thermoprotei",451,"75-85",2956,"Nonsporulating","complete",7.61,"Sulfolobus islandicus M.16.27",,,,"zzz","Non-halophilic",18873,"FALSE",,"FALSE","Hyperthermophilic","FALSE","Sulfolobus","Sulfolobales","Organic","Heterotroph",2.7,"Singles",427318,"Archaea",,"Specialized","Sulfolobaceae",643692046,"FALSE","FALSE","Free living",,"TRUE","M.16.27","Coccus","Crenarchaeota",23.07,"FALSE","FALSE","FALSE","Coccus-shaped",,58851,"islandicus","Acidophile"
2,"Cyanobacteria",47.4,,"FALSE","Kazusa DNA Research Institute",637000315,"No","AP004312,AP006585,AP004310,BA000022,AP004311",650,,,0,"FALSE","Synechocystis sp. PCC 6803",,,16.92,"FALSE","Finished",,"Facultative",57659,"None","Bacteria",17.92,1007,297,"Gc00003","syn",,"Free living","Mesophile",,"TRUE",60,"Cyanophyceae",614,0,3628,,"complete",8.19,"Synechocystis sp. PCC 6803",,,,"zzz",,60,"TRUE",,"TRUE","Mesophilic","FALSE","Synechocystis","Synechococcales","Inorganic","Photosynthetic, Photoautotroph",3.94771,,1148,"Bacteria",,"Aquatic","Merismopediaceae",637000315,"FALSE","TRUE","Free living","Aggregates","FALSE","PCC 6803","Coccus","Cyanobacteria",27.76,"FALSE","FALSE","FALSE","Coccus-shaped",,57659,"sp.",
2,"Cyanobacteria",52.4,,"FALSE","J. Craig Venter Institute, UCSD",637000309,"No","CP000435",255,"Yes",,0,"FALSE","Prochlorococcus sp. CC9311",,,18.74,"FALSE","Finished",,,58123,"None","Bacteria",8.64,863,261,"Gc00416","syg",,"Free living","Mesophile",,"TRUE",12530,"Cyanophyceae",553,0,2951,,"complete",8.84,"Synechococcus sp. CC9311",,,,"zzz",,12530,"TRUE",,"TRUE","Mesophilic","FALSE","Synechococcus","Synechococcales","Inorganic","Photoautotroph, Photosynthetic",2.60675,"Singles",64471,"Bacteria",,"Aquatic","Synechococcaceae",637000309,"FALSE","TRUE","Free living","Singles","FALSE","CC9311","Coccus","Cyanobacteria",29.24,"FALSE","FALSE","FALSE","Coccus-shaped",,58123,"sp.","Non-Pathogen"
10,"Gammaproteobacteria",46.2,,"FALSE","DOE Joint Genome Institute",640069330,,"CP000563,CP000565,CP000566,CP000567,CP000564",882,"Yes",0,0,"FALSE","Shewanella baltica OS155",,,16.07,"TRUE","Finished","Facultative","Facultative",58259,"None","Bacteria",18.6,1184,350,"Gc00513","sbl",,"Free living","Mesophile",,"TRUE",13386,"Gammaproteobacteria",762,0,4741,"Nonsporulating","complete",7.38,"Shewanella baltica OS155",,,,"zzz",,13386,"TRUE",,"TRUE","Mesophilic","TRUE","Shewanella","Alteromonadales","Organic","Heterotroph",5.34638,"Pairs, Singles",325240,"Bacteria",,"Aquatic","Shewanellaceae",640069330,"TRUE","FALSE","Free living","Singles, Pairs","FALSE","OS155","Rod","Proteobacteria",24.97,"FALSE","FALSE","TRUE","Rod-shaped",,58259,"baltica",
4,"Cyanobacteria",41.4,,"FALSE","DOE Joint Genome Institute, Univ of Missouri",646564504,"No","CP000118,CP000120,CP000121,CP000119,CP000117",1471,"Yes",,0,"FALSE","Anabaena variabilis ATCC 29413",,"Nitrogen fixation, Carbon dioxide fixation, Hydrogen production",14.1,"FALSE","Finished","Aerobic","Aerobe",58043,"None","Bacteria",25.49,1337,341,"Gc00299","ava",,"Free living","Mesophile",,"TRUE",10642,"Cyanophyceae",814,0,5772,,"complete",5.91,"Anabaena variabilis ATCC 29413",,,,"Anabaena variabilis ATCC 29413",,10642,"TRUE",,"TRUE",,"FALSE","Anabaena","Nostocales","Organic","Heterotroph",7.10485,"Singles, Filaments",240292,"Bacteria",,"Multiple","Nostocaceae",646564504,"TRUE","TRUE","Free living","Singles, Filaments","FALSE","ATCC 29413","Filament","Cyanobacteria",23.16,"FALSE","FALSE","TRUE","Filament-shaped",,58043,"variabilis",
4,"Epsilonproteobacteria",33.5,,"FALSE","J. Craig Venter Institute, Univ of Delaware",643692029,,"CP001279",98,"Yes",0,0,"FALSE","Nautilia profundicola Am-H",,"Sulfur reducer, Hydrogen oxidizer",24.44,"FALSE","Finished","Anaerobic","Obligate anaerobe",59345,"None","Bacteria",5.48,690,126,"Gc00958","nam",,"Free living","Thermophile",,"FALSE",32573,"Epsilonproteobacteria",437,45,1788,,"complete",7.05,"Nautilia profundicola AmH",,,,"zzz",,32573,"FALSE",,"FALSE","Mesophilic","FALSE","Nautilia","Nautiliales","Inorganic","Chemoautotroph",1.67644,,598659,"Bacteria",,"Multiple","Nautiliaceae",643692029,"FALSE","FALSE","Free living","Singles","FALSE","AmH","Rod","Proteobacteria",38.59,"FALSE","FALSE","FALSE","Rod-shaped",,59345,"profundicola",
1,"Actinobacteria",65.6,"No","FALSE","Agencourt Bioscience, BCG Laboratory",643692028,"Human","AP010918",763,"No",0,0,"FALSE","Mycobacterium bovis BCG Tokyo 172",,,19.29,"FALSE","Finished","Aerobic","Aerobe",59281,"Tuberculosis","Bacteria",19.09,1115,252,"Gc00957","mbt",,"Free living","Mesophile",,"FALSE",31211,"Actinobacteria",771,0,3996,"Nonsporulating","complete",6.31,"Mycobacterium bovis BCG str. Tokyo 172",,,,"zzz","Non-halophilic",31211,"TRUE",,"TRUE","Mesophilic","FALSE","Mycobacterium","Actinomycetales","Organic","Chemoorganotroph",4.37171,"Singles",561275,"Bacteria",,"Host-associated","Mycobacteriaceae",643692028,"FALSE","FALSE","Free living","Singles","FALSE","BCG str. Tokyo 172","Rod","Actinobacteria",27.9,"FALSE","FALSE","FALSE","Rod-shaped",,59281,"bovis","Pathogen"
1,"Actinobacteria",65.6,"No","FALSE","Sanger Institute",637000173,"Human","AL123456",786,"No",0,0,"FALSE","Mycobacterium tuberculosis H37Rv (lab strain)","Airways",,18.71,"FALSE","Finished","Aerobic","Aerobe",57777,"Tuberculosis","Bacteria",19.35,1099,306,"Gc00015","mtu",,"Free living","Mesophile",,"FALSE",224,"Actinobacteria",760,37,4062,"Nonsporulating","complete",7.53,"Mycobacterium tuberculosis H37Rv",,,"Tuberculosis","zzz",,224,"TRUE",,"TRUE","Mesophilic","FALSE","Mycobacterium","Actinomycetales","Organic","Chemoorganotroph",4.4,"Singles",83332,"Bacteria",,"Host-associated","Mycobacteriaceae",637000173,"FALSE","FALSE","Free living","Singles","FALSE","H37Rv","Rod","Actinobacteria",27.06,"FALSE","FALSE","FALSE","Rod-shaped",,57777,"tuberculosis","Pathogen"
1,"Euryarchaeota",65.9,"No","FALSE","Univ of Massachusetts, Univ of Washington- Seattle",638154504,"No","AE004437,AE004438,AF016485",616,"Yes",0,0,"FALSE","Halobacterium sp. NRC-1",,,16.42,"TRUE","Finished","Facultative","Aerobe",57769,"None","Archaea",22.58,704,238,"Gc00039","hal",,"Free living","Mesophile",,"FALSE",217,"Halobacteria",448,42,2728,"Nonsporulating","complete",8.72,"Halobacterium sp. NRC-1",,,,"zzz","Extreme halophilic",217,"FALSE",,"FALSE","Mesophilic","FALSE","Halobacterium","Halobacteriales","Organic","Chemoorganotroph",2.55543,,64091,"Archaea",,"Specialized","Halobacteriaceae",638154504,"FALSE","FALSE","Free living","Singles","TRUE","NRC-1","Rod","Euryarchaeota",25.81,"FALSE","FALSE","FALSE","Rod-shaped",,57769,"sp.",
4,"Gammaproteobacteria",42.8,,"FALSE","DOE Joint Genome Institute",637000226,"No","CP000082",154,"No",0,0,"FALSE","Psychrobacter arcticus 273-4",,,24.97,"FALSE","Finished",,"Aerobe",58021,"None","Bacteria",6.95,764,275,"Gc00278","par",,"Free living","Psychrophile",,"FALSE",9633,"Gammaproteobacteria",553,22,2215,,"complete",12.42,"Psychrobacter arcticus 273-4",,,,"Psychrobacter sp. 273-4",,9633,"FALSE",,"FALSE","Psychrophilic","FALSE","Psychrobacter","Pseudomonadales","Organic","Heterotroph",2.6507,"Pairs",259536,"Bacteria",,"Specialized","Moraxellaceae",637000226,"FALSE","FALSE","Free living","Pairs","FALSE","273-4","Rod","Proteobacteria",34.49,"FALSE","FALSE","FALSE","Rod-shaped",,58021,"arcticus","Radiation resistant"
4,"Betaproteobacteria",67.9,,"FALSE","Bielefeld Univ, MWG-Biotech",639633007,"No","AM406670",569,"Yes",0,0,"FALSE","Azoarcus sp. BH72",,"Nitrogen fixation",20.7,"FALSE","Finished","Microaerophilic","Facultative",61603,"None","Bacteria",13.97,1387,352,"Gc00454","azo",,"Free living","Mesophile",,"FALSE",13217,"Betaproteobacteria",843,0,4073,,"complete",8.64,"Azoarcus sp. BH72",,,,"zzz",,13217,"FALSE",,"FALSE","Mesophilic","FALSE","Azoarcus","Rhodocyclales","Unknown","Diazotroph",4.37604,,62928,"Bacteria",,"Host-associated","Rhodocyclaceae",639633007,"FALSE","FALSE","Free living",,"FALSE","BH72","Rod","Proteobacteria",34.05,"FALSE","FALSE","FALSE","Rod-shaped",,61603,"sp.","Non-Pathogen"
6,"Gammaproteobacteria",39,,"FALSE","COE SUNY-Buffalo",643348503,"Human","CP001172",517,,0,0,"TRUE","Acinetobacter baumannii AB307-0294","Blood",,20.33,"TRUE","Finished","Aerobic","Aerobe",59271,"Nosocomial infection","Bacteria",14.6,1048,176,"Gc00894","abb",,"Free living","Mesophile",,"TRUE",30993,"Gammaproteobacteria",720,0,3542,"Nonsporulating","complete",4.97,"Acinetobacter baumannii AB307-0294",,,"Nosocomial infections, nosocomial pneumonia","zzz",,30993,"FALSE",,"FALSE","Mesophilic","TRUE","Acinetobacter","Pseudomonadales","Organic","Heterotroph, Chemoheterotroph",3.76098,"Singles",557600,"Bacteria",,"Multiple","Moraxellaceae",643348503,"TRUE","FALSE","Free living",,"FALSE","AB307-0294","Pleomorphic rod","Proteobacteria",29.59,"TRUE","FALSE","FALSE","Rod-shaped",,59271,"baumannii","MDR (Multi-drug resistant), MDR (Multi-drug resistant), MDR (Multi-drug resistant), MDR (Multi-drug resistant), Pathogen"
9,"Gammaproteobacteria",47.9,,"FALSE","DOE Joint Genome Institute",639633058,,"CP000469,CP000470",494,"Yes",0,0,"FALSE","Shewanella sp. ANA-3",,,16.46,"TRUE","Finished","Facultative","Anaerobe",58347,"None","Bacteria",10.89,1142,348,"Gc00459","shn",,"Free living","Mesophile",,"TRUE",13905,"Gammaproteobacteria",747,0,4537,"Nonsporulating","complete",7.67,"Shewanella sp. ANA-3",,,,"zzz",,13905,"TRUE",,"TRUE","Mesophilic","TRUE","Shewanella","Alteromonadales","Organic","Heterotroph",5.2522,"Singles, Pairs",94122,"Bacteria",,"Multiple","Shewanellaceae",639633058,"FALSE","FALSE","Free living","Singles, Pairs","FALSE","ANA-3","Rod","Proteobacteria",25.17,"FALSE","FALSE","TRUE","Rod-shaped",,58347,"sp.",
2,"Gammaproteobacteria",54.7,,"FALSE","DOE Joint Genome Institute",646311935,"No","CP001801",176,"Yes",0,0,"FALSE","Halothiobacillus neapolitanus c2",,"Sulfur oxidizer, Carbon fixation",21.05,"FALSE","Finished","Aerobic","Aerobe",41317,"None","Bacteria",7.14,827,179,"Gc01131","hna",,"Free living","Mesophile",,"FALSE",31049,"Gammaproteobacteria",519,"30-40",2465,,"complete",7.26,"Halothiobacillus neapolitanus c2",,,,"CSP_788277, Halothiobacillus neapolitanus and Thiomonas intermedia","Mesophilic",31049,"TRUE",,"TRUE",,"FALSE","Halothiobacillus","Chromatiales","Inorganic","Chemolithoautotroph",2.6,,555778,"Bacteria",,"Specialized","Halothiobacillaceae",646311935,"FALSE","TRUE","Free living",,"FALSE","c2","Rod","Proteobacteria",33.55,"FALSE","FALSE","FALSE","Rod-shaped",,41317,"neapolitanus",
2,"Aquificae",32.8,"No","FALSE","J. Craig Venter Institute, Portland State Univ",643692050,"No","CP001229",163,"Yes",0,0,"FALSE","Sulfurihydrogenibium azorense Az-Fu1",,"Sulfur oxidizer",24.38,"FALSE","Finished","Microaerophilic","Facultative",58121,"None","Bacteria",9.22,659,136,"Gc00937","saf",,"Free living","Thermophile",,"FALSE",12529,"Aquificae",431,68,1768,"Nonsporulating","complete",7.69,"Sulfurihydrogenibium azorense Az-Fu1",,,"None","zzz","Non-halophilic",12529,"FALSE",,"FALSE","Thermophilic","FALSE","Sulfurihydrogenibium","Aquificales","Organic","Heterotroph",1.64088,"Filaments, Pairs, Singles",204536,"Bacteria",,"Aquatic","Hydrogenothermaceae",643692050,"FALSE","FALSE","Free living","Singles, Pairs, Filaments","FALSE","Az-Fu1","Rod","Aquificae",37.27,"FALSE","FALSE","FALSE","Rod-shaped",,58121,"azorense",
